date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:46:22	20263/20263	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4f27%22	https://www.lexilogos.com/keyboard/yiddish.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/yiddish.html	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:23	15915/15915	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3e2b%22	https://www.lexilogos.com/keyboard/yoruba.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/yoruba.html	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:23	20979/20979	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-51f3%22	https://www.lexilogos.com/keyboard/nandinagari.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/nandinagari.html	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:24	4613/4613	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-1205%22	https://www.lexilogos.com/keyboard/sanskrit_test.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/sanskrit_test.html	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:24	1271/1271	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-4f7%22	https://www.lexilogos.com/images/w_enveloppe.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/w_enveloppe.gif	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:24	2731536/2731536	---M--	200	added ('OK')	application/octet-stream	etag:%22643b8c24-29ae10%22	https://www.lexilogos.com/keyboard/font/chandas.ttf	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/font/chandas.ttf	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:24	1297/1297	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-511%22	https://www.lexilogos.com/images/w_accueil.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/w_accueil.gif	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:24	1408/1408	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-580%22	https://www.lexilogos.com/images/w_q.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/w_q.gif	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:25	1351/1351	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-547%22	https://www.lexilogos.com/images/w_cor.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/w_cor.gif	(from https://www.lexilogos.com/keyboard/sanskrit_devanagari.htm)
11:46:25	519/519	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-207%22	https://www.lexilogos.com/images/ext.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/ext.gif	(from https://www.lexilogos.com/css/style.css)
11:46:25	165/165	---M--	200	added ('OK')	image/png	etag:%22643b8c24-a5%22	https://www.lexilogos.com/images/ext.png	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/ext.png	(from https://www.lexilogos.com/css/style.css)
11:46:25	46/46	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-2e%22	https://www.lexilogos.com/images/f_i.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/f_i.gif	(from https://www.lexilogos.com/css/style.css)
11:46:26	869/869	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-365%22	https://www.lexilogos.com/images/envoi.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/envoi.gif	(from https://www.lexilogos.com/css/style.css)
11:46:26	35/35	---M--	200	added ('OK')	image/gif	etag:%22643b8c24-23%22	https://www.lexilogos.com/images/form.gif	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/form.gif	(from https://www.lexilogos.com/css/style.css)
11:46:26	134/134	---M--	200	added ('OK')	image/png	etag:%22643b8c24-86%22	https://www.lexilogos.com/images/effacer.png	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/effacer.png	(from https://www.lexilogos.com/css/style.css)
11:46:26	341/341	---M--	200	added ('OK')	image/png	etag:%22643b8c24-155%22	https://www.lexilogos.com/images/ligne.png	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/images/ligne.png	(from https://www.lexilogos.com/css/style.css)
11:46:27	1904/1904	---M--	200	added ('OK')	application/javascript	etag:%22643b8c25-770%22	https://www.lexilogos.com/z/live_eng.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/z/live_eng.js	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:27	71/71	---M--	200	added ('OK')	application/javascript	etag:%22643b8c25-47%22	https://www.lexilogos.com/z/noframe.js	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/z/noframe.js	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:27	21234/21234	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-52f2%22	https://www.lexilogos.com/keyboard/abkhaz.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/abkhaz.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:27	14983/14983	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3a87%22	https://www.lexilogos.com/keyboard/amharic_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/amharic_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:28	16835/16835	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-41c3%22	https://www.lexilogos.com/keyboard/aramaic.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/aramaic.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:28	22499/22499	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-57e3%22	https://www.lexilogos.com/keyboard/assamese.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/assamese.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:28	19456/19456	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4c00%22	https://www.lexilogos.com/keyboard/avestan.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/avestan.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:28	18615/18615	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-48b7%22	https://www.lexilogos.com/keyboard/avestan_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/avestan_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:28	18673/18673	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-48f1%22	https://www.lexilogos.com/keyboard/azeri_cyrillic.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/azeri_cyrillic.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:29	23439/23439	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-5b8f%22	https://www.lexilogos.com/keyboard/bali.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/bali.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:29	13984/13984	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-36a0%22	https://www.lexilogos.com/keyboard/bambara.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/bambara.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:29	63342/63342	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-f76e%22	https://www.lexilogos.com/keyboard/bamum.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/bamum.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:29	21562/21562	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-543a%22	https://www.lexilogos.com/keyboard/kaithi.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/kaithi.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:30	17072/17072	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-42b0%22	https://www.lexilogos.com/keyboard/arebica.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/arebica.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:30	16072/16072	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3ec8%22	https://www.lexilogos.com/keyboard/buginese.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/buginese.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:30	15458/15458	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3c62%22	https://www.lexilogos.com/keyboard/buhid.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/buhid.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:30	22152/22152	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-5688%22	https://www.lexilogos.com/keyboard/chakma.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/chakma.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:30	14449/14449	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3871%22	https://www.lexilogos.com/keyboard/ewe.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/ewe.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:31	17174/17174	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4316%22	https://www.lexilogos.com/keyboard/german_fraktur.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/german_fraktur.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:31	14232/14232	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3798%22	https://www.lexilogos.com/keyboard/gothic_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/gothic_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:31	18744/18744	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4938%22	https://www.lexilogos.com/keyboard/cypriot.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/cypriot.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:31	37457/37457	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-9251%22	https://www.lexilogos.com/keyboard/linear_b.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/linear_b.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:32	14955/14955	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3a6b%22	https://www.lexilogos.com/keyboard/guarani.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/guarani.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:32	13025/13025	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-32e1%22	https://www.lexilogos.com/keyboard/haitian.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/haitian.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:32	15708/15708	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3d5c%22	https://www.lexilogos.com/keyboard/hanunoo.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/hanunoo.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:32	18438/18438	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4806%22	https://www.lexilogos.com/keyboard/hausa_ajami.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/hausa_ajami.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:32	17654/17654	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-44f6%22	https://www.lexilogos.com/keyboard/hebrew_rashi.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/hebrew_rashi.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:33	21720/21720	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-54d8%22	https://www.lexilogos.com/keyboard/rovas.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/rovas.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:33	29178/29178	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-71fa%22	https://www.lexilogos.com/keyboard/nunavik.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/nunavik.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:33	17272/17272	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4378%22	https://www.lexilogos.com/keyboard/italic.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/italic.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:33	25008/25008	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-61b0%22	https://www.lexilogos.com/keyboard/jawa.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/jawa.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:34	23666/23666	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-5c72%22	https://www.lexilogos.com/keyboard/kawi.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/kawi.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:34	15086/15086	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3aee%22	https://www.lexilogos.com/keyboard/kazakh_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/kazakh_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:34	18817/18817	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4981%22	https://www.lexilogos.com/keyboard/kazakh_arabic.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/kazakh_arabic.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:34	19366/19366	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4ba6%22	https://www.lexilogos.com/keyboard/kurdish_cyrillic.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/kurdish_cyrillic.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:34	15119/15119	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3b0f%22	https://www.lexilogos.com/keyboard/sami.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/sami.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:35	16373/16373	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3ff5%22	https://www.lexilogos.com/keyboard/latvian_fraktur.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/latvian_fraktur.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:35	21184/21184	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-52c0%22	https://www.lexilogos.com/keyboard/lepcha.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/lepcha.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:35	15710/15710	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3d5e%22	https://www.lexilogos.com/keyboard/makasar.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/makasar.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:35	16595/16595	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-40d3%22	https://www.lexilogos.com/keyboard/mingrelian.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/mingrelian.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:36	18407/18407	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-47e7%22	https://www.lexilogos.com/keyboard/mongolian_bichig.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/mongolian_bichig.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:36	17618/17618	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-44d2%22	https://www.lexilogos.com/keyboard/nabataean.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/nabataean.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:36	20075/20075	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4e6b%22	https://www.lexilogos.com/keyboard/nko.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/nko.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:36	15143/15143	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3b27%22	https://www.lexilogos.com/keyboard/occitan.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/occitan.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:36	16515/16515	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4083%22	https://www.lexilogos.com/keyboard/ogham.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/ogham.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:37	19184/19184	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4af0%22	https://www.lexilogos.com/keyboard/ossetian.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/ossetian.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:37	21796/21796	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-5524%22	https://www.lexilogos.com/keyboard/shahmukhi.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/shahmukhi.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:37	19250/19250	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4b32%22	https://www.lexilogos.com/keyboard/rohingya.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/rohingya.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:37	14754/14754	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-39a2%22	https://www.lexilogos.com/keyboard/russian_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/russian_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:38	18516/18516	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4854%22	https://www.lexilogos.com/keyboard/santali.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/santali.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:38	14482/14482	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3892%22	https://www.lexilogos.com/keyboard/santali_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/santali_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:38	22468/22468	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-57c4%22	https://www.lexilogos.com/keyboard/saurashtra.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/saurashtra.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:38	24624/24624	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-6030%22	https://www.lexilogos.com/keyboard/sharada.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/sharada.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:39	14719/14719	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-397f%22	https://www.lexilogos.com/keyboard/sorbian.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/sorbian.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:39	21372/21372	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-537c%22	https://www.lexilogos.com/keyboard/sundanese.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/sundanese.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:39	18630/18630	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-48c6%22	https://www.lexilogos.com/keyboard/swahili_ajami.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/swahili_ajami.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:39	15255/15255	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3b97%22	https://www.lexilogos.com/keyboard/tagbanwa.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/tagbanwa.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:39	14495/14495	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-389f%22	https://www.lexilogos.com/keyboard/tatar_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/tatar_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:40	19581/19581	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4c7d%22	https://www.lexilogos.com/keyboard/tatar_crimean.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/tatar_crimean.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:40	14590/14590	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-38fe%22	https://www.lexilogos.com/keyboard/tatar_crimean_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/tatar_crimean_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:40	14497/14497	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-38a1%22	https://www.lexilogos.com/keyboard/tatar_dobrujan.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/tatar_dobrujan.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:40	17127/17127	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-42e7%22	https://www.lexilogos.com/keyboard/tifinagh.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/tifinagh.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:41	18628/18628	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-48c4%22	https://www.lexilogos.com/keyboard/turkmen_cyrillic.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/turkmen_cyrillic.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:41	14917/14917	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3a45%22	https://www.lexilogos.com/keyboard/ukrainian_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/ukrainian_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:41	15768/15768	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-3d98%22	https://www.lexilogos.com/keyboard/uyghur_old.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/uyghur_old.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:42	16693/16693	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4135%22	https://www.lexilogos.com/keyboard/uzbek_latin.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/uzbek_latin.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:42	42408/42408	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-a5a8%22	https://www.lexilogos.com/keyboard/vai.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/vai.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:42	19762/19762	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-4d32%22	https://www.lexilogos.com/keyboard/yezidi.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/yezidi.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:42	11696/11696	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-2db0%22	https://www.lexilogos.com/keyboard/capital_small_letters_conversion.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/capital_small_letters_conversion.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:42	12667/12667	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-317b%22	https://www.lexilogos.com/keyboard/turkish_capital_small_letters_conversion.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/turkish_capital_small_letters_conversion.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:43	8273/8273	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-2051%22	https://www.lexilogos.com/keyboard/morse.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/morse.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:43	7925/7925	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-1ef5%22	https://www.lexilogos.com/keyboard/azeri_conversion.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/azeri_conversion.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:43	5297/5297	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-14b1%22	https://www.lexilogos.com/keyboard/belarusian_conversion.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/belarusian_conversion.html	(from https://www.lexilogos.com/keyboard/index.htm)
11:46:43	5912/5912	---MCZ	200	added ('OK')	text/html	etag:W/%22680fccd1-1718%22	https://www.lexilogos.com/keyboard/bulgarian_conversion.htm	Z:/home/vernalan/Documents/website-downloads-httrack/lexilogos/www.lexilogos.com/keyboard/bulgarian_conversion.html	(from https://www.lexilogos.com/keyboard/index.htm)
